date,HMF,wind_speed,HCS_tilt,polarity,SSN,daily_OSF
2003-05-27,9.8,520.0,42.39,-1.0,91,14.90216358789647
2003-05-28,7.2,686.0,42.38,-1.0,99,8.731053677099856
2003-05-29,9.9,676.0,42.37,-1.0,89,12.94502481375001
2003-05-30,16.7,669.0,42.35,-1.0,70,16.66311273033897
2003-05-31,6.3,703.0,42.34,-1.0,67,7.648289744970529
2003-06-01,7.4,607.0,42.32,-1.0,64,13.18212355357775
2003-06-02,9.4,722.0,42.31,-1.0,58,14.70764106329315
2003-06-03,7.0,797.0,42.29,-1.0,61,10.250419119019066
2003-06-04,6.1,783.0,42.28,-1.0,72,10.15716158337842
2003-06-05,5.2,606.0,42.26,-1.0,91,10.104429573696796
2003-06-06,7.8,615.0,42.25,-1.0,132,13.93736311446233
2003-06-07,8.5,648.0,42.23,-1.0,150,14.748850152340642
2003-06-08,6.6,750.0,42.22,-1.0,155,10.53468371195093
2003-06-09,6.8,684.0,42.2,-1.0,170,12.580295080118782
2003-06-10,6.3,695.0,42.19,-1.0,170,10.319849598433205
2003-06-11,4.2,648.0,42.17,-1.0,178,7.117161225232846
2003-06-12,4.0,527.0,42.16,-1.0,176,8.795875618272404
2003-06-13,5.1,426.0,42.15,-1.0,147,8.921963082521287
2003-06-14,9.7,510.0,42.13,-1.0,124,10.514372123036525
2003-06-15,8.9,545.0,42.12,-1.0,97,10.886230443161748
2003-06-16,10.2,514.0,42.1,-1.0,87,9.906684537390708
2003-06-17,9.5,501.0,42.09,-1.0,86,4.370214128299406
2003-06-18,12.9,544.0,42.07,-1.0,104,15.532897014810551
2003-06-19,6.7,565.0,42.06,-1.0,117,12.509595126397494
2003-06-20,6.8,539.0,42.04,-1.0,114,11.162487582771586
2003-06-21,6.6,530.0,42.03,-1.0,95,9.815380039145676
2003-06-22,6.7,524.0,42.01,-1.0,94,8.774118151673182
2003-06-23,7.5,502.0,42.01,-1.0,101,12.876089103809427
2003-06-24,8.5,541.0,42.06,-1.0,104,15.005088658645418
2003-06-25,6.2,561.0,42.12,-1.0,117,9.486000282375096
2003-06-26,10.3,578.0,42.18,-1.0,126,13.605715928910495
2003-06-27,7.5,692.0,42.24,-1.0,143,13.185150761540957
2003-06-28,8.4,703.0,42.3,-1.0,143,15.51981166425993
2003-06-29,7.1,744.0,42.36,-1.0,144,12.795031541766726
2003-06-30,5.5,763.0,42.42,-1.0,141,6.807604798027763
2003-07-01,4.9,640.0,42.48,-1.0,154,8.415442833968363
2003-07-02,6.3,509.0,42.53,-1.0,149,13.29919657693072
2003-07-03,8.6,539.0,42.59,-1.0,123,14.89923403180305
2003-07-04,6.5,736.0,42.65,-1.0,103,11.448900516838624
2003-07-05,4.6,743.0,42.71,-1.0,86,6.995779951095333
2003-07-06,6.0,640.0,42.77,-1.0,97,9.05574614412096
2003-07-07,5.6,569.0,42.83,-1.0,131,8.024054139886983
2003-07-08,6.1,467.0,42.89,-1.0,137,10.808743684490697
2003-07-09,7.1,425.0,42.94,-1.0,139,13.59343322909441
2003-07-10,6.2,356.0,43.0,-1.0,114,10.707521082878094
2003-07-11,11.8,383.0,43.06,-1.0,94,12.83194394854386
2003-07-12,9.4,619.0,43.12,-1.0,105,13.485723216726209
2003-07-13,6.0,566.0,43.18,-1.0,148,10.022304351211158
2003-07-14,7.8,498.0,43.24,-1.0,148,15.02413077325267
2003-07-15,8.8,568.0,43.3,-1.0,162,20.422326134734384
2003-07-16,13.2,587.0,43.36,-1.0,162,19.68632399219662
2003-07-17,5.6,616.0,43.41,-1.0,173,9.383954078454176
2003-07-18,5.8,557.0,43.47,-1.0,186,8.830951539885598
2003-07-19,8.5,557.0,43.53,-1.0,197,12.66720524422368
2003-07-20,6.0,632.0,43.59,-1.0,248,8.182054865192292
2003-07-21,6.3,494.0,43.47,-1.0,225,9.908149315437422
2003-07-22,6.1,447.0,43.3,-1.0,190,9.744191826075484
2003-07-23,6.2,444.0,43.14,-1.0,154,7.548880141533691
2003-07-24,5.2,405.0,42.98,-1.0,120,5.541548306319904
2003-07-25,8.5,326.0,42.82,-1.0,72,7.826406755450677
2003-07-26,17.4,392.0,42.66,-1.0,43,28.71824308009107
2003-07-27,8.8,677.0,42.5,-1.0,51,13.996247191940142
2003-07-28,7.5,647.0,42.34,-1.0,77,13.30780150998562
2003-07-29,8.1,748.0,42.17,-1.0,66,14.917494931452056
2003-07-30,6.9,763.0,42.01,-1.0,59,11.28533363495581
2003-07-31,6.5,793.0,41.85,-1.0,65,9.850559890797642
2003-08-01,5.8,799.0,41.69,-1.0,78,9.149687242850074
2003-08-02,4.9,736.0,41.53,-1.0,89,9.109357020630611
2003-08-03,4.3,627.0,41.37,-1.0,121,9.270677909508464
2003-08-04,4.7,538.0,41.21,-1.0,116,5.58270907980813
2003-08-05,9.0,444.0,41.05,-1.0,138,10.10003523955666
2003-08-06,9.5,493.0,40.88,-1.0,132,12.679314076076494
2003-08-07,9.8,538.0,40.72,-1.0,124,17.475265090052414
2003-08-08,9.0,705.0,40.56,-1.0,109,16.07330246217741
2003-08-09,6.3,688.0,40.4,-1.0,111,11.752109572507958
2003-08-10,5.4,613.0,40.24,-1.0,114,9.854636090797552
2003-08-11,7.3,566.0,40.08,-1.0,114,13.724970297689127
2003-08-12,7.2,657.0,39.92,-1.0,113,11.186021683388754
2003-08-13,5.2,597.0,39.75,-1.0,111,7.371153738532665
2003-08-14,5.8,563.0,39.59,-1.0,100,7.379454147464031
2003-08-15,6.3,571.0,39.43,-1.0,106,10.798148456619485
2003-08-16,5.6,545.0,39.27,-1.0,116,8.62930042878828
2003-08-17,11.6,477.0,39.15,-1.0,117,11.40612899787464
2003-08-18,18.5,468.0,39.06,-1.0,106,18.901495914768464
2003-08-19,15.0,430.0,38.97,-1.0,92,15.26601445469967
2003-08-20,7.1,433.0,38.87,-1.0,98,10.389963640935806
2003-08-21,13.0,610.0,38.78,-1.0,92,25.361362404506856
2003-08-22,8.1,747.0,38.69,-1.0,109,15.526061383925898
2003-08-23,5.6,742.0,38.6,-1.0,121,9.365595526935389
2003-08-24,5.6,608.0,38.51,-1.0,130,8.324919550681578
2003-08-25,5.6,619.0,38.42,-1.0,130,10.063708743998207
2003-08-26,5.1,532.0,38.32,-1.0,141,7.535990094722628
2003-08-27,5.9,470.0,38.23,-1.0,143,5.46625871471892
2003-08-28,7.8,430.0,38.14,-1.0,151,10.536734401216323
2003-08-29,8.6,491.0,38.05,-1.0,135,12.185586222464854
2003-08-30,5.2,544.0,37.96,-1.0,117,11.162487582771586
2003-08-31,5.0,432.0,37.87,-1.0,103,11.538544933297382
2003-09-01,9.1,445.0,37.77,-1.0,74,13.764714608689903
2003-09-02,8.3,515.0,37.68,-1.0,74,14.841033517413702
2003-09-03,7.5,486.0,37.59,-1.0,76,11.484152841829488
2003-09-04,8.5,612.0,37.5,-1.0,81,14.671802827083605
2003-09-05,5.3,630.0,37.41,-1.0,63,8.647073069088382
2003-09-06,4.4,583.0,37.32,-1.0,60,6.055392445106388
2003-09-07,4.3,464.0,37.22,-1.0,48,10.139106375965758
2003-09-08,7.2,410.0,37.13,-1.0,40,13.854163721409105
2003-09-09,10.7,541.0,37.04,-1.0,27,17.399219550060888
2003-09-10,7.5,647.0,36.95,-1.0,40,11.789119631154872
2003-09-11,5.5,629.0,36.86,-1.0,55,7.884411966100464
2003-09-12,4.7,593.0,36.77,-1.0,47,9.271361472596933
2003-09-13,3.9,515.0,36.65,-1.0,48,8.096511827264324
2003-09-14,4.1,413.0,36.48,-1.0,53,7.058765407103937
2003-09-15,3.6,365.0,36.3,-1.0,68,4.491797440788191
2003-09-16,13.3,426.0,36.12,-1.0,74,17.17490178174815
2003-09-17,11.3,682.0,35.95,-1.0,94,19.94773804759977
2003-09-18,6.3,766.0,35.77,-1.0,94,10.613098163384898
2003-09-19,6.1,707.0,35.6,-1.0,84,12.249059937822365
2003-09-20,4.9,670.0,35.42,-1.0,74,6.862778104453905
2003-09-21,5.2,573.0,35.24,-1.0,81,6.304404713047385
2003-09-22,5.4,561.0,35.07,-1.0,92,8.428235228909646
2003-09-23,6.1,487.0,34.89,-1.0,105,9.37340767651785
2003-09-24,7.7,606.0,34.72,-1.0,103,11.932485972278448
2003-09-25,5.4,682.0,34.54,-1.0,108,6.762965293296682
2003-09-26,4.0,576.0,34.36,-1.0,124,6.894319658393099
2003-09-27,3.4,457.0,34.19,-1.0,127,5.286977123925716
2003-09-28,3.3,381.0,34.01,-1.0,115,3.679634589458333
2003-09-29,3.4,314.0,33.84,-1.0,119,8.311198452831004
2003-09-30,6.5,301.0,33.66,-1.0,106,12.942762316203677
2003-10-01,7.6,281.0,33.48,-1.0,114,15.256636460799674
2003-10-02,16.9,357.0,33.31,-1.0,102,29.15699293101613
2003-10-03,9.7,475.0,33.13,-1.0,93,15.150785248358348
2003-10-04,4.7,461.0,32.96,-1.0,73,6.084883309780185
2003-10-05,6.7,394.0,32.78,-1.0,75,11.65924264434643
2003-10-06,10.0,484.0,32.6,-1.0,61,16.21448621494737
2003-10-07,5.9,547.0,32.43,-1.0,61,10.888469926042054
2003-10-08,6.4,563.0,32.25,-1.0,64,10.608996784854105
2003-10-09,5.4,560.0,32.08,-1.0,70,7.001541411412399
2003-10-10,5.4,453.0,31.9,-1.0,67,7.773284138289931
2003-10-11,5.4,395.0,32.38,-1.0,66,10.93486107431258
2003-10-12,4.9,348.0,32.85,-1.0,37,11.487765961011377
2003-10-13,7.6,367.0,33.33,-1.0,19,11.258100423211722
2003-10-14,11.5,506.0,33.81,-1.0,19,15.18023036005819
2003-10-15,7.7,662.0,34.28,-1.0,19,15.540416208783672
2003-10-16,5.7,588.0,34.76,-1.0,28,9.0753741699469
2003-10-17,6.1,554.0,35.24,-1.0,45,8.506454376604054
2003-10-18,7.4,547.0,35.71,-1.0,61,9.135820677341204
2003-10-19,6.7,592.0,36.19,-1.0,61,10.235774570930914
2003-10-20,7.3,593.0,36.67,-1.0,70,11.335728464520624
2003-10-21,7.4,680.0,37.14,-1.0,88,10.164094866132857
2003-10-22,9.1,631.0,37.62,-1.0,87,6.593454247598505
2003-10-23,8.6,479.0,38.1,-1.0,91,4.923655135342572
2003-10-24,14.4,482.0,38.57,-1.0,112,12.982913739224951
2003-10-25,15.4,540.0,39.05,-1.0,132,13.13700838973903
2003-10-26,11.9,459.0,39.53,-1.0,133,14.963488962118806
2003-10-27,9.6,467.0,40.0,-1.0,199,18.964317029825484
2003-10-28,12.6,638.0,40.48,-1.0,247,26.72709659842132
2003-10-29,28.0,759.6666666666666,40.96,-1.0,250,23.89467900494889
2003-10-30,16.4,881.3333333333333,41.43,-1.0,250,21.062261411476463
2003-10-31,15.8,1003.0,41.91,-1.0,239,18.22984381800403
2003-11-01,5.1,679.0,42.39,-1.0,153,10.70576978780686
2003-11-02,5.6,541.0,42.86,-1.0,138,6.677727811219321
2003-11-03,5.8,530.0,43.34,-1.0,89,8.239204856418056
2003-11-04,9.1,641.0,43.82,-1.0,64,9.80068190161679
2003-11-05,5.5,552.0,44.29,-1.0,15,4.784772264966746
2003-11-06,5.6,490.0,44.77,-1.0,11,9.936792956572004
2003-11-07,5.8,509.0,44.83,-1.0,15,9.252026402380336
2003-11-08,7.4,436.0,44.73,-1.0,26,8.581060405116572
2003-11-09,8.6,541.0,44.63,-1.0,48,15.16836258491889
2003-11-10,9.8,554.0,44.53,-1.0,48,15.396282048987237
2003-11-11,10.0,717.0,44.43,-1.0,37,16.79602395042499
2003-11-12,6.6,698.0,44.33,-1.0,14,12.138127413751391
2003-11-13,7.3,667.0,44.23,-1.0,26,12.878719194168855
2003-11-14,7.5,631.0,44.13,-1.0,28,11.79839655878405
2003-11-15,8.4,663.0,44.04,-1.0,41,14.068704879317483
2003-11-16,7.1,744.0,43.94,-1.0,52,13.522440319763785
2003-11-17,6.0,750.0,43.84,-1.0,42,10.826565150725692
2003-11-18,4.5,695.0,43.74,-1.0,64,8.359097705104853
2003-11-19,3.9,537.0,43.64,-1.0,86,7.072143713263905
2003-11-20,26.9,554.0,43.54,-1.0,111,11.884916115409824
2003-11-21,9.6,513.0,43.44,-1.0,119,14.947384002972273
2003-11-22,8.7,524.0,43.34,-1.0,102,13.865491338303672
2003-11-23,9.4,551.0,43.24,-1.0,134,17.603696440874334
2003-11-24,9.1,550.0,43.14,-1.0,132,17.38818488877566
2003-11-25,6.3,590.0,43.05,-1.0,151,11.074698551838663
2003-11-26,5.7,520.0,42.95,-1.0,147,8.334782389529437
2003-11-27,4.8,468.0,42.85,-1.0,163,8.546882250693299
2003-11-28,6.2,417.0,42.75,-1.0,149,7.683660136856212
2003-11-29,7.3,370.0,42.65,-1.0,139,12.832334556022984
2003-11-30,11.5,464.0,42.55,-1.0,143,17.928199728663394
2003-12-01,6.7,447.0,42.45,-1.0,143,10.095250297937405
2003-12-02,6.9,429.0,42.35,-1.0,112,9.395281695348745
2003-12-03,6.2,369.0,42.25,-1.0,112,9.741984163711004
2003-12-04,6.3,344.0,42.26,-1.0,103,5.449708909026968
2003-12-05,12.6,436.0,42.38,-1.0,92,17.394587840822272
2003-12-06,8.2,479.0,42.5,-1.0,70,12.979593575652409
2003-12-07,9.9,420.0,42.62,-1.0,50,15.832688255037558
2003-12-08,11.1,519.0,42.74,-1.0,40,16.95734483930284
2003-12-09,9.6,666.0,42.86,-1.0,25,19.373252097679423
2003-12-10,7.6,753.0,42.98,-1.0,39,13.703584538207137
2003-12-11,6.4,801.0,43.1,-1.0,39,10.066926492195131
2003-12-12,6.3,746.0,43.22,-1.0,39,10.054920075717938
2003-12-13,6.5,762.0,43.34,-1.0,44,11.800056640570322
2003-12-14,6.1,742.0,43.47,-1.0,48,10.493181667294095
2003-12-15,5.0,719.0,43.59,-1.0,47,7.929429478069405
2003-12-16,3.6,574.0,43.71,-1.0,61,5.8251293361633
2003-12-17,3.9,468.0,43.83,-1.0,106,6.560838523091724
2003-12-18,4.2,394.0,43.95,-1.0,110,11.509726781504298
2003-12-19,3.2,326.0,44.07,-1.0,110,16.45861503991687
2003-12-20,13.8,394.0,44.19,-1.0,115,21.40750329832945
2003-12-21,9.7,548.0,44.31,-1.0,93,15.925750486938645
2003-12-22,5.8,617.0,44.43,-1.0,115,7.16862376060732
2003-12-23,4.4,526.0,44.55,-1.0,118,7.629442934102836
2003-12-24,4.2,452.0,44.68,-1.0,92,8.624613139038802
2003-12-25,5.0,387.0,44.8,-1.0,68,9.526916415813243
2003-12-26,6.8,384.0,44.92,-1.0,62,10.99772097791718
2003-12-27,9.8,416.0,45.04,-1.0,48,12.623736211904117
2003-12-28,9.7,508.0,45.16,-1.0,53,14.249751445891055
2003-12-29,6.2,479.0,45.28,-1.0,40,9.228004042414264
2003-12-30,6.5,404.0,45.4,-1.0,26,12.66105317642749
2003-12-31,7.2,478.0,45.53,-1.0,19,12.0415497145382
2004-01-01,8.6,542.0,45.68,-1.0,52,12.804113165656338
2004-01-02,6.8,494.0,45.83,-1.0,65,11.402027619343848
2004-01-03,9.8,565.0,45.98,-1.0,73,15.687772880282877
2004-01-04,8.6,570.0,46.13,-1.0,75,15.687382272803752
2004-01-05,7.1,604.0,46.28,-1.0,71,11.770272820287182
2004-01-06,7.9,606.0,46.43,-1.0,63,14.49046330490069
2004-01-07,9.8,677.0,46.58,-1.0,81,17.567083114214054
2004-01-08,5.8,563.0,46.73,-1.0,86,10.040565250860164
2004-01-09,8.7,559.0,46.88,-1.0,62,9.412731097752362
2004-01-10,11.3,551.0,47.03,-1.0,58,11.691760716983431
2004-01-11,9.3,596.0,47.18,-1.0,52,21.821153555132778
2004-01-12,6.9,498.0,47.33,-1.0,47,10.445944380137377
2004-01-13,6.2,542.0,47.48,-1.0,57,13.39119620677841
2004-01-14,7.4,514.0,47.63,-1.0,55,10.551870441032346
2004-01-15,10.4,499.0,47.78,-1.0,70,14.186863641752232
2004-01-16,8.4,598.0,47.93,-1.0,81,14.58674804850454
2004-01-17,5.9,609.0,48.08,-1.0,80,9.03299325846204
2004-01-18,6.5,565.0,48.23,-1.0,70,11.337603334736444
2004-01-19,6.1,599.0,48.38,-1.0,88,7.65717606512058
2004-01-20,5.8,543.0,48.53,-1.0,99,11.049406717565438
2004-01-21,5.7,490.0,48.68,-1.0,99,7.556496987376592
2004-01-22,16.1,599.0,48.83,-1.0,80,21.74486635795964
2004-01-23,9.5,531.0,48.98,-1.0,68,18.605513097462907
2004-01-24,8.9,496.0,49.13,-1.0,55,18.59115827260513
2004-01-25,9.9,472.0,49.28,-1.0,26,14.625711144547072
2004-01-26,8.2,430.0,49.43,-1.0,21,12.45442181997135
2004-01-27,7.1,465.0,49.58,-1.0,0,11.910354257362508
2004-01-28,8.0,541.0,49.24,-1.0,13,13.73786034450019
2004-01-29,5.7,478.0,48.83,-1.0,26,8.216525975224908
2004-01-30,10.2,552.0,48.42,-1.0,44,16.850806649372007
2004-01-31,8.3,551.0,48.01,-1.0,62,12.76837258131657
2004-02-01,7.5,533.0,47.61,-1.0,70,15.321383064865374
2004-02-02,9.3,546.0,47.2,-1.0,104,14.053568839501462
2004-02-03,6.3,611.0,46.79,-1.0,103,11.973974620649898
2004-02-04,5.8,567.0,46.39,-1.0,98,12.54269911025318
2004-02-05,6.5,509.0,45.98,-1.0,101,12.941118738958778
2004-02-06,5.5,576.0,45.57,-1.0,83,7.0611090519786766
2004-02-07,4.3,488.0,45.17,-1.0,65,6.744503656877257
2004-02-08,6.2,412.0,44.76,-1.0,73,8.521590756670493
2004-02-09,5.2,405.0,44.35,-1.0,78,5.618378211560253
2004-02-10,4.7,371.0,43.94,-1.0,78,6.51191493633155
2004-02-11,12.0,394.0,43.54,-1.0,72,19.821278876233663
2004-02-12,11.2,636.0,43.13,-1.0,78,21.97958050212853
2004-02-13,5.8,655.0,42.72,-1.0,78,10.53234006707619
2004-02-14,5.5,625.0,42.32,-1.0,62,10.177668476032386
2004-02-15,5.7,667.0,41.91,-1.0,82,8.709570265748084
2004-02-16,5.5,533.0,41.5,-1.0,67,12.220701834838025
2004-02-17,6.5,462.0,41.09,-1.0,29,6.971269331780355
2004-02-18,7.5,449.0,40.69,-1.0,36,5.955396930450865
2004-02-19,5.2,442.0,40.28,-1.0,29,10.43791070899817
2004-02-20,5.6,388.0,39.87,-1.0,42,9.11541143655702
2004-02-21,7.2,378.0,39.47,-1.0,49,8.498260111009404
2004-02-22,8.0,389.0,39.06,-1.0,49,11.810407738767084
2004-02-23,6.2,419.0,38.65,-1.0,90,11.524092456569829
2004-02-24,5.4,395.0,38.35,-1.0,77,5.350465647581118
2004-02-25,4.0,353.0,38.1,-1.0,86,3.813360503371124
2004-02-26,3.6,308.0,37.86,-1.0,86,11.486179082826723
2004-02-27,11.5,375.0,37.61,-1.0,109,19.15899766228232
2004-02-28,12.9,486.0,37.36,-1.0,108,22.403194313237577
2004-02-29,8.0,651.0,37.12,-1.0,82,15.178225423766747
2004-03-01,6.1,649.0,36.87,-1.0,67,10.416720253255743
2004-03-02,5.2,659.0,36.63,-1.0,47,9.11785273330154
2004-03-03,4.7,623.0,36.38,-1.0,40,7.838781663129867
2004-03-04,3.4,548.0,36.14,-1.0,35,4.631432879963002
2004-03-05,4.7,442.0,35.89,-1.0,53,5.459141016238279
2004-03-06,4.6,392.0,35.64,-1.0,59,6.402935449656195
2004-03-07,4.7,344.0,35.4,-1.0,61,8.870695850886376
2004-03-08,7.6,361.0,35.15,-1.0,53,11.072366980286004
2004-03-09,10.1,449.0,34.91,-1.0,58,17.023368971287827
2004-03-10,8.4,694.0,34.66,-1.0,58,14.706053316225235
2004-03-11,6.8,688.0,34.42,-1.0,58,13.325574150285725
2004-03-12,4.8,598.0,34.17,-1.0,73,7.655906590813429
2004-03-13,4.7,517.0,33.92,-1.0,61,6.20401859091274
2004-03-14,5.1,464.0,33.68,-1.0,58,7.457527331310978
2004-03-15,5.3,448.0,33.43,-1.0,49,7.835293075600728
2004-03-16,5.4,452.0,33.19,-1.0,56,9.503748059283998
2004-03-17,4.1,413.0,32.94,-1.0,73,5.8845993248597965
2004-03-18,5.4,375.0,32.7,-1.0,82,3.9774361321184735
2004-03-19,7.5,350.0,32.45,-1.0,88,5.773851016567077
2004-03-20,6.2,403.0,32.2,-1.0,76,7.570265901015682
2004-03-21,5.8,410.0,31.96,-1.0,73,8.600004867854045
2004-03-22,5.3,424.0,31.86,-1.0,87,5.06988977527872
2004-03-23,4.5,394.0,32.02,-1.0,93,7.755368695255526
2004-03-24,3.7,353.0,32.19,-1.0,87,10.440847615232332
2004-03-25,9.3,370.0,32.35,-1.0,127,13.126326535209138
2004-03-26,9.7,448.0,32.52,-1.0,128,12.38674907421327
2004-03-27,9.9,620.0,32.68,-1.0,134,16.37133596874836
2004-03-28,6.2,765.0,32.85,-1.0,116,12.263435393356856
2004-03-29,5.0,612.0,33.01,-1.0,101,7.722602817873705
2004-03-30,4.9,577.0,33.18,-1.0,82,6.136931756373341
2004-03-31,4.7,508.0,33.34,-1.0,85,8.736033922458676
2004-04-01,4.5,437.0,33.51,-1.0,83,5.21705114303836
2004-04-02,5.0,404.0,33.67,-1.0,77,9.97660327615375
2004-04-03,7.5,437.0,33.84,-1.0,71,7.894860716167006
2004-04-04,14.6,456.0,34.0,-1.0,83,28.7018375659679
2004-04-05,15.9,402.0,34.17,-1.0,86,9.560411007148051
2004-04-06,7.5,558.0,34.33,-1.0,60,11.373317969628298
2004-04-07,4.5,505.0,34.5,-1.0,59,6.818639459312991
2004-04-08,5.4,461.0,34.66,-1.0,41,7.976107071824619
2004-04-09,5.9,477.0,34.83,-1.0,23,7.619384791515416
2004-04-10,5.5,437.0,34.99,-1.0,20,9.161796074702892
2004-04-11,5.0,432.0,35.16,-1.0,20,8.980065945040854
2004-04-12,6.1,442.0,35.32,-1.0,38,9.563340563241477
2004-04-13,3.5,468.0,35.49,-1.0,53,9.899262995287371
2004-04-14,4.4,399.0,35.65,-1.0,63,10.235185427333265
2004-04-15,6.0,382.0,35.82,-1.0,51,10.57110785937916
2004-04-16,6.3,438.0,35.98,-1.0,47,9.366184840658246
2004-04-17,6.0,415.0,36.15,-1.0,75,7.6761205278580515
2004-04-18,5.8,371.0,36.29,-1.0,87,11.242562115991827
2004-04-19,4.7,357.0,36.19,-1.0,95,7.427322001422238
2004-04-20,4.1,334.0,36.1,-1.0,89,7.724184778164153
2004-04-21,7.6,399.0,36.0,-1.0,89,16.08853615386321
2004-04-22,7.7,393.0,35.9,-1.0,86,11.185679901844521
2004-04-23,7.8,423.0,35.8,-1.0,65,6.282823649825833
2004-04-24,7.3,445.0,35.7,-1.0,57,10.418185031302452
2004-04-25,6.4,522.0,35.6,-1.0,47,10.383585963647365
2004-04-26,5.4,483.0,35.5,-1.0,51,8.840738381880826
2004-04-27,6.5,442.0,35.4,-1.0,39,7.529740375056656
2004-04-28,7.7,481.0,35.3,-1.0,35,9.734036031618285
2004-04-29,4.7,481.0,35.2,-1.0,36,5.54350134371552
2004-04-30,6.2,448.0,35.11,-1.0,51,6.016624652803416
2004-05-01,7.8,425.0,35.01,-1.0,77,7.949350459504685
2004-05-02,7.9,390.0,34.91,-1.0,49,13.185033579297215
2004-05-03,5.2,363.0,34.81,-1.0,56,6.005199384039065
2004-05-04,7.0,413.0,34.71,-1.0,58,10.910350454997602
2004-05-05,9.1,473.0,34.61,-1.0,51,15.81550152595614
2004-05-06,7.0,540.0,34.51,-1.0,35,15.65603602260412
2004-05-07,5.5,504.0,34.41,-1.0,28,7.348625077898779
2004-05-08,4.6,481.0,34.31,-1.0,30,4.668540590479699
2004-05-09,3.8,447.0,34.21,-1.0,42,4.276468333309853
2004-05-10,3.9,404.0,34.12,-1.0,51,5.170568853022708
2004-05-11,5.9,414.0,34.02,-1.0,44,5.39770710213281
2004-05-12,5.7,422.0,33.92,-1.0,70,7.565676263135985
2004-05-13,5.5,412.0,33.82,-1.0,65,4.24609860180803
2004-05-14,6.3,382.0,33.72,-1.0,95,7.254692835614835
2004-05-15,6.7,334.0,33.62,-1.0,102,9.044125571617048
2004-05-16,5.0,329.0,33.5,-1.0,128,6.159489338292702
2004-05-17,4.5,322.0,33.37,-1.0,121,7.6911036025074235
2004-05-18,6.3,328.0,33.24,-1.0,105,9.222717866722146
2004-05-19,8.8,329.0,33.11,-1.0,102,16.373972569232443
2004-05-20,10.1,472.0,32.99,-1.0,104,11.777108451171838
2004-05-21,6.0,505.0,32.86,-1.0,91,8.0336240231255
2004-05-22,6.2,489.0,32.73,-1.0,83,11.546552386619409
2004-05-23,5.8,479.0,32.6,-1.0,104,7.482379218212976
2004-05-24,5.6,484.0,32.47,-1.0,109,10.507829447761214
2004-05-25,4.6,470.0,32.34,-1.0,97,7.925183305386867
2004-05-26,4.4,427.0,32.21,-1.0,76,3.3088242206634257
2004-05-27,5.1,375.0,32.09,-1.0,56,8.210782531857987
2004-05-28,7.0,375.0,31.96,-1.0,53,10.705950068181842
2004-05-29,6.9,411.0,31.83,-1.0,54,11.152917699533068
2004-05-30,8.5,436.0,31.7,-1.0,61,11.968603767811953
2004-05-31,5.7,517.0,31.57,-1.0,60,8.379702249628597
2004-06-01,5.6,561.0,31.44,-1.0,54,7.605713529746106
2004-06-02,5.5,526.0,31.32,-1.0,55,10.014980460977595
2004-06-03,4.3,507.0,31.19,-1.0,57,4.695004247190292
2004-06-04,5.2,473.0,31.06,-1.0,55,8.029327340855145
2004-06-05,6.2,463.0,30.93,-1.0,55,7.633104879219617
2004-06-06,5.3,496.0,30.8,-1.0,45,7.236882417584088
2004-06-07,5.3,450.0,30.67,-1.0,57,7.160323351675954
2004-06-08,6.3,417.0,30.55,-1.0,51,12.76944675188416
2004-06-09,6.0,454.0,30.42,-1.0,52,6.644819131103196
2004-06-10,6.4,477.0,30.29,-1.0,48,6.738116876337285
2004-06-11,3.8,409.0,30.16,-1.0,37,7.181589173591742
2004-06-12,3.5,356.0,30.11,-1.0,28,8.333370317933985
2004-06-13,7.2,340.0,30.14,-1.0,43,9.48515146227623
2004-06-14,10.4,382.0,30.16,-1.0,54,15.115870266190363
2004-06-15,10.3,475.0,30.19,-1.0,68,15.940886526754667
2004-06-16,5.6,534.0,30.22,-1.0,98,8.512606444400244
2004-06-17,4.6,512.0,30.24,-1.0,95,8.384291887508294
2004-06-18,5.1,487.0,30.27,-1.0,103,9.814208216708307
2004-06-19,4.9,456.0,30.29,-1.0,106,6.477053218819811
2004-06-20,3.4,419.0,30.32,-1.0,132,5.715270982659917
2004-06-21,3.9,384.0,30.34,-1.0,134,5.784994417683397
2004-06-22,3.1,338.0,30.37,-1.0,117,3.989945158107592
2004-06-23,4.4,322.0,30.4,-1.0,94,5.680947410333377
2004-06-24,5.5,336.0,30.42,-1.0,80,7.371949662559161
2004-06-25,5.9,325.0,30.45,-1.0,57,8.070786505170634
2004-06-26,7.2,343.0,30.47,-1.0,52,10.125728632920572
2004-06-27,5.6,328.0,30.5,-1.0,48,12.56311757798569
2004-06-28,9.3,370.0,30.52,-1.0,46,14.61341902764636
2004-06-29,8.9,550.0,30.55,-1.0,40,16.101523852544055
2004-06-30,5.0,551.0,30.58,-1.0,34,6.445511664880618
2004-07-01,4.6,531.0,30.6,-1.0,28,7.686862233533938
2004-07-02,4.5,497.0,30.63,-1.0,33,6.205873976438575
2004-07-03,4.2,443.0,30.65,-1.0,33,7.172041576049646
2004-07-04,4.4,421.0,30.68,-1.0,31,7.70590434814119
2004-07-05,4.3,416.0,30.7,-1.0,26,6.621480334225589
2004-07-06,5.2,398.0,30.73,-1.0,28,7.163455430907871
2004-07-07,3.6,370.0,30.76,-1.0,15,6.338008050218833
2004-07-08,3.3,331.0,30.78,-1.0,18,5.512560669529795
2004-07-09,5.1,315.0,30.83,-1.0,44,2.982874014323814
